Date,Region_0,Region_1,Region_2
2024-07-21,0.030607920085622548,0.04834387351778656,0.04657112299465241
2024-07-28,0.030757402782732788,0.04820223978919631,0.046602139037433155
2024-08-04,0.030808776311095257,0.04827733860342556,0.04647379679144385
2024-08-11,0.030890474491616124,0.04820882740447958,0.046081283422459894
2024-08-18,0.030950410274705673,0.048110013175230566,0.04633048128342246
2024-08-25,0.031009275775954335,0.04795520421607378,0.0461048128342246
2024-09-01,0.030875847306457368,0.04813504611330698,0.04678288770053476
2024-09-08,0.030940064216910455,0.048288537549407116,0.046606417112299466
2024-09-15,0.03118337495540492,0.048354413702239786,0.046874866310160426
2024-09-22,0.031332857652515166,0.0481403162055336,0.046730481283422456
2024-09-29,0.0315783089546914,0.048216073781291176,0.04661497326203209
2024-10-06,0.03151551908669283,0.0480296442687747,0.046932620320855614
2024-10-13,0.03171387798787014,0.04843544137022398,0.04716898395721925
2024-10-20,0.03182411701748127,0.04831422924901186,0.046706951871657756
2024-10-27,0.0318687120941848,0.04841172595520422,0.04684598930481283
2024-11-03,0.03200856225472708,0.048646903820816864,0.04704598930481283
2024-11-10,0.03199322154834106,0.04867259552042161,0.04677112299465241
2024-11-17,0.03213842311808776,0.048530961791831355,0.04647379679144385
2024-11-24,0.032244024259721726,0.04833860342555995,0.046556149732620324
2024-12-01,0.03231680342490189,0.04821212121212121,0.04653368983957219
2024-12-08,0.0323535497681056,0.048137022397891964,0.0464951871657754
2024-12-15,0.0323699607563325,0.0479901185770751,0.04647379679144385
2024-12-22,0.032616125579736,0.04775955204216074,0.046315508021390374
2024-12-29,0.03276239743132358,0.047904479578392625,0.045955080213903744
2025-01-05,0.03291651801641099,0.04772990777338603,0.0458524064171123
2025-01-12,0.033029967891544776,0.047559288537549406,0.04595187165775401
2025-01-19,0.03323474848376739,0.047310276679841896,0.045574331550802136
2025-01-26,0.033365322868355335,0.047085638998682476,0.045828877005347594
2025-02-02,0.033391723153763826,0.04697628458498024,0.04610053475935829
2025-02-09,0.033237602568676416,0.04695718050065876,0.04590374331550802
2025-02-16,0.03315982875490546,0.04692555994729908,0.04564705882352941
2025-02-23,0.03348555119514805,0.046942687747035576,0.0453048128342246
2025-03-02,0.03376061362825544,0.046791172595520424,0.04573903743315508
2025-03-09,0.03373171601855155,0.04680105401844532,0.045524064171122994
2025-03-16,0.033981091687477705,0.04651185770750988,0.04525668449197861
2025-03-23,0.03405066000713521,0.0464729907773386,0.04513903743315508
2025-03-30,0.034023902961113094,0.046626482213438736,0.04509946524064171
2025-04-06,0.034014627185158755,0.046602766798418974,0.044841711229946526
2025-04-13,0.03411202283267927,0.046529644268774706,0.0446
2025-04-20,0.03402711380663575,0.046529644268774706,0.044739037433155084
2025-04-27,0.034261862290403136,0.04643741765480896,0.044518716577540106
2025-05-04,0.03436353906528719,0.04638405797101449,0.04427379679144385
2025-05-11,0.03434391723153764,0.046547430830039524,0.043929411764705883
2025-05-18,0.034326792722083485,0.04644005270092227,0.04373903743315508
2025-05-25,0.03458187656082769,0.04641501976284585,0.0438
2025-06-01,0.034610417409917944,0.046391963109354416,0.04358181818181818
2025-06-08,0.03477595433464146,0.046167325428194995,0.043725133689839574
2025-06-15,0.03483267927220835,0.0467167325428195,0.04340748663101604
2025-06-22,0.034989297181591154,0.0468399209486166,0.04380855614973262
2025-06-29,0.035175169461291476,0.0465,0.04406524064171123
2025-07-06,0.03514306100606493,0.04687154150197628,0.04403850267379679
2025-07-13,0.03520049946485908,0.046868906455862974,0.04372085561497326
2025-07-20,0.0352108455226543,0.04660869565217391,0.04434866310160428
2025-07-27,0.03517873706742776,0.04650724637681159,0.04430053475935829
2025-08-03,0.03527220834819836,0.0466304347826087,0.04407272727272727
2025-08-10,0.03542454513021762,0.04624110671936759,0.04417433155080214
2025-08-17,0.035465215840171246,0.04621212121212121,0.043975401069518714
2025-08-24,0.03557402782732786,0.04595125164690382,0.044176470588235296
2025-08-31,0.03597966464502319,0.04606982872200264,0.044188235294117646
2025-09-07,0.03613307170888334,0.046133069828722,0.04427165775401069
2025-09-14,0.035908312522297536,0.04594927536231884,0.04430053475935829
2025-09-21,0.03610310381733856,0.04592028985507246,0.04419251336898396
2025-09-28,0.03606171958615769,0.045812911725955204,0.04447807486631016
2025-10-05,0.0360845522654299,0.046003293807641635,0.044402139037433154
2025-10-12,0.03621762397431324,0.04595520421607378,0.04421069518716578
2025-10-19,0.036272921869425614,0.045981554677206854,0.044183957219251335
2025-10-26,0.03626507313592579,0.04582740447957839,0.0445048128342246
2025-11-02,0.03631751694612915,0.04590843214756258,0.044108021390374334
2025-11-09,0.036404209775240816,0.046126482213438735,0.043995721925133686
2025-11-16,0.036389939350695684,0.0461699604743083,0.04406951871657754
2025-11-23,0.03620941848019978,0.04610803689064558,0.043649197860962566
2025-11-30,0.03641455583303603,0.04602635046113307,0.043663101604278075
2025-12-07,0.0365126650017838,0.0461501976284585,0.043667379679144386
2025-12-14,0.03640920442383161,0.046054018445322795,0.043506951871657755
2025-12-21,0.03652479486264716,0.04612779973649539,0.04327914438502674
2025-12-28,0.03653193007491973,0.046142951251646906,0.04333475935828877
2026-01-04,0.03636353906528719,0.046221343873517784,0.04361283422459893
2026-01-11,0.03660292543703175,0.04604611330698287,0.04298288770053476
2026-01-18,0.03680413842311809,0.04561264822134387,0.04283208556149733
2026-01-25,0.036593649661077414,0.045444664031620556,0.04277860962566845
2026-02-01,0.0364027827327863,0.04539986824769433,0.043023529411764704
2026-02-08,0.03657902247591866,0.04539130434782609,0.04314331550802139
2026-02-15,0.03671922939707456,0.04517588932806324,0.042965775401069516
2026-02-22,0.036877987870139135,0.04515810276679842,0.04315935828877005
2026-03-01,0.036784516589368536,0.04522397891963109,0.04318930481283422
2026-03-08,0.03662611487691759,0.04548814229249012,0.04293262032085562
2026-03-15,0.036708883339279345,0.04533728590250329,0.042841711229946525
2026-03-22,0.03688547984302533,0.04509617918313571,0.04307379679144385
2026-03-29,0.036753121655369245,0.04517588932806324,0.04289197860962567
2026-04-05,0.03666072065643953,0.04528458498023715,0.04294331550802139
2026-04-12,0.0366325365679629,0.04545059288537549,0.042937967914438505
2026-04-19,0.0366514448804852,0.04554281949934124,0.0428620320855615
2026-04-26,0.036484124152693545,0.045449934123847166,0.04281497326203208
2026-05-03,0.036452372458080626,0.045367588932806326,0.04301497326203209
2026-05-10,0.03641170174812701,0.04567193675889328,0.04277219251336899
2026-05-17,0.03648769175882983,0.04575098814229249,0.04275080213903743
2026-05-24,0.03655797359971459,0.04560737812911726,0.042825668449197864
2026-05-31,0.03642561541205851,0.04523056653491436,0.04253262032085561
2026-06-07,0.0365529789511238,0.04534519104084322,0.04255828877005348
2026-06-14,0.036751694612914734,0.045457180500658764,0.04263636363636364
2026-06-21,0.0368055654655726,0.04544400527009223,0.042733689839572195
2026-06-28,0.03660577952194078,0.04524176548089592,0.043029946524064173
2026-07-05,0.036607920085622546,0.04544532279314888,0.0431572192513369
2026-07-12,0.0364684266856939,0.04545652173913044,0.04324919786096257
2026-07-19,0.03648840528005708,0.045423583662714095,0.04325133689839572
2026-07-26,0.03661148769175883,0.04552173913043478,0.04329304812834225
2026-08-02,0.03657367106671423,0.04540974967061923,0.04333903743315508
2026-08-09,0.03654370317516946,0.04528919631093544,0.043112299465240644
2026-08-16,0.0364545130217624,0.045031620553359686,0.0432192513368984
2026-08-23,0.03633749554049233,0.04496376811594203,0.043135828877005344
2026-08-30,0.03624937566892615,0.04485507246376812,0.043172192513368984
2026-09-06,0.03641277202996789,0.045113965744400526,0.04313155080213904
2026-09-13,0.036670353193007495,0.044972332015810274,0.04275080213903743
2026-09-20,0.036732786300392437,0.044746376811594206,0.042747593582887704
2026-09-27,0.036887263646093474,0.044529644268774704,0.042635294117647056
2026-10-04,0.036998929718159115,0.0446205533596838,0.04234438502673797
2026-10-11,0.03695433464145558,0.04471607378129117,0.042254545454545454
2026-10-18,0.03696325365679629,0.04478919631093544,0.04210909090909091
2026-10-25,0.03695861576881912,0.044879446640316206,0.04191657754010695
